sample,alpha,kappa,beta_0
130,0.8167498990264626,6.280668778374614,1.3175561535634228
131,0.4192647997933466,2.620483833005504,0.6394567689669304
132,0.5964406454217164,7.014648565825357,1.133198092960195
133,0.3834121036051701,10.119343928919418,1.0540506793021163
134,0.24304653291300368,0.9846191381215017,-0.7469812539849858
135,0.30453154627515866,5.76297025179265,2.312000244642453
136,1.1962911497551403,2.121034097339572,0.12244467668103282
137,0.517914697668974,3.386593753492829,0.5071338447840886
138,0.9860397185114269,2.756071031123781,0.2952875468992981
139,0.6910276176670169,2.2383950970285746,0.09343650142502992
140,0.6296610287890712,3.7761901857125157,0.985646279668512
141,0.44511500365092954,7.835959985576606,1.0017858476722319
142,0.4029999196046616,7.447512040829262,1.1281679224273296
143,0.4265972938969875,2.9580271064989514,0.3988649000387704
144,0.42553964073824135,4.595358995777915,0.43700289954384613
145,1.1626073845401095,5.103962752962812,-0.004650352937344001
146,0.8894212114371303,1.7827941300409298,0.8527308984797576
147,-0.04783007888313579,1.7681174373062463,0.7044785113920435
148,-0.14511060534366582,1.9723723753636633,1.171136309669905
149,1.0716484620979536,5.180930271966422,0.5364673406858915
150,-0.14805538173741542,1.4151115163555057,0.3352348868123431
151,0.510768119194725,4.0097813004069325,1.4027825201166406
152,0.9016090331115327,2.784986120514252,-0.24775918041040196
153,0.7766322233062711,1.9894856190788341,0.15917719738608496
154,1.029008700360016,2.580342154168711,0.6330597818073583
155,0.9536071518473962,5.440412838985559,0.9759793666659423
156,0.1782594348639022,5.9363157386419525,0.20961870132255042
157,0.5073767986721257,2.0956368375970356,-0.10979761936910189
158,0.6276206858903127,3.73359695369405,1.8182056590722642
159,0.3020924560336834,3.0024428617109566,0.5982905262081312
160,0.5604059646032679,2.955633814343292,0.5365479983668309
161,0.3335757181402047,2.765211237818735,0.723084404000824
162,0.529060816538973,1.3692621396859939,1.394760148596372
163,0.558728718230119,1.1321611979231034,1.2837246769245756
164,0.7094663555603459,0.9921537680733389,0.1693819442073535
165,0.23253457418452164,4.073223093004851,0.48953371000440987
166,0.9708600003761126,2.7929969756123016,0.7712872362959524
167,0.21532630811578246,2.854744959190701,0.8283288965710324
168,0.5997238241224179,3.1012632094338013,0.8513589370318567
169,0.8391303934797685,2.516283948772868,0.7581304726687149
170,0.5850671489704183,2.6449430322304246,1.1240767623356291
171,0.2979025137913424,2.138201270180027,0.6097505821671787
172,0.5399282145819864,3.7803539073504773,1.0407742840328282
173,0.845031854311003,4.116322430317211,1.2881843819987733
174,0.2862490473238399,3.0875447757817436,0.6544741782215057
175,0.8637578961027987,3.5376244164653112,0.8782623740526538
176,-0.0850754328728362,2.190255167033362,0.363588664292333
177,-0.12073311967586552,2.136173977798155,-0.49584802223602376
178,-0.08213456433771514,1.9865257592237189,-0.4094988195557077
179,0.20828220143945395,4.031377523081161,0.1486884026974826
180,1.4844901108700723,1.945244994042385,1.6678336093142434
181,0.6430221507414592,1.0887990346426595,1.6916850548238782
