sample,alpha,kappa,beta_0
962,-0.4158985295928447,2.0138632801137684,-0.035683567360948895
963,0.9164322861627912,5.6921574308214495,0.04590466167136623
964,-0.7894740799978687,4.211923103045822,-0.10953314361471406
965,-1.0228845560001936,4.027250892184187,-0.11868529587894419
966,3.0175117045569517,3.243954887701865,0.19628259555198285
967,3.2204284709608446,4.266069147114543,0.1807405730067428
968,4.139417411833823,2.9396762706103945,0.30972365933155094
969,3.978970967992686,2.788491530838197,0.2875150752952453
970,-1.569471193385885,2.513444243308045,-0.12410375870166833
971,-1.676315853430457,3.6268756434783618,-0.1779525983881797
972,-1.7751171989314127,2.323879501972014,-0.19143559031791732
973,-0.6175477696105446,0.8380622500800727,-0.018170259429103327
974,-0.39712614401809504,0.9061303724731417,-0.06588191992732945
975,-0.6880841577907613,0.8437369989680062,-0.04675557157969404
976,-0.2503048793487472,0.7570028397133917,-0.05240718596374018
977,1.2094449410639918,1.4531184225814882,0.08673438447102165
978,0.06209892296750119,1.9792491852270635,-0.03854489528650733
979,-1.8275519341778452,2.2644645000485224,-0.18292117909598188
980,-0.6782516586489828,4.939074872931529,-0.04751031465240138
981,-2.3917336670681757,3.261424417033846,-0.1850067155005668
982,-1.01603052390113,2.3477003615865626,-0.0616476263766698
983,-0.9132312370935832,2.217569419574812,-0.07994809343250635
984,-0.008915293763467154,1.6925463118078494,0.01874194580855062
985,-0.5912053855781356,1.1201590635602103,-0.09055772009093785
986,1.0831946005645972,0.9226157595929211,0.08938335767368089
987,-2.7727735598199565,1.0041167187693592,-0.23735529927802812
988,-2.596378882723703,0.8999309627951597,-0.24363814365932537
989,-1.3441506368256702,5.6716113869356395,-0.12844076412386254
990,-0.9855065284167267,5.168270827005769,-0.14199189103101034
991,-1.0091305243790611,4.812358208430238,-0.08897585279689044
992,-0.13389705063897447,2.789323235617116,-0.025672179216412204
993,-0.18227637434294428,2.813181415169304,-0.021074238727662894
994,-0.5770682934885019,2.158555683444409,-0.06571366394629898
995,0.738075370550803,3.274127358369322,0.04012716108629012
996,0.8056502795229139,2.846918136852551,0.012346821274321174
997,-1.6887068822117446,2.5168580974497026,-0.1338413735067079
998,-1.23736232886626,4.178491868359805,-0.14368417426095043
999,0.03758083728623734,4.465927559257248,-0.0292542385699427
1000,-1.9237455055631731,2.6182235063772135,-0.11732682224317208
1001,-2.107503718947487,2.5060964165608803,-0.15341712847381722
1002,1.5698387507354368,4.708090502813074,0.08796054088147845
1003,1.7561247003204832,4.763044241335508,0.08505572000244746
1004,1.4757532817901717,3.5195157622359003,0.08534362220596343
1005,0.8481895857481969,6.2089609033711,0.04345621181147743
1006,0.972506770590933,5.290443500827729,0.04309173624951381
1007,3.690256505363335,2.8044184890417663,0.1896134334873465
1008,3.657255619631854,2.894035604359176,0.276268497702118
1009,2.2278413658982155,1.986284265084716,0.1498564012883771
1010,-0.1999177774310174,3.6843751379767524,-0.04153052434299036
1011,-0.7354938549456193,3.4738292882270274,-0.12153518991270475
1012,-1.0251337215231235,3.444225649750109,-0.1060632973095402
1013,-0.2634518565524493,4.319116509375144,-0.03227938781446905
1014,-0.721804066344649,2.9087989744381035,-0.09694451679632217
1015,0.33628650717792546,2.8355331360240714,0.0025690399977663144
1016,2.835904028102133,0.7108241893445708,0.14755851532968822
1017,4.151553281343917,1.3094767781812289,0.2351063877275815
1018,4.132148677998397,1.368949024150318,0.23345258536967578
1019,1.9471722594991532,1.371721845465813,0.09179281036419475
1020,2.7834022544032413,1.5852776574324547,0.2144447139021366
1021,-3.2766618045175715,1.9770055527243997,-0.3194897966310537
1022,-0.988022560146116,1.1536852061578555,-0.023689288258291738
1023,-0.7418499386223767,1.135654117736608,-0.033401502296454354
1024,-0.3870980161477483,2.294041374109489,-0.06912088183330227
1025,-1.2934756094949758,1.0166107477317574,-0.1444239738365142
1026,1.98892001349836,2.2321353399768045,0.09693784822411378
1027,1.3807667601090892,3.790305475909106,0.07385543532746774
1028,-0.12731966196151223,2.5493646894695785,-0.04244617985876501
1029,0.37567385937984543,2.7082220973241022,-0.010959563966615161
1030,0.7199630954053807,2.55593152333317,0.023272733802055582
1031,0.4959338610034959,2.203767820027677,-0.004896079323900297
1032,-0.4842564958464103,1.2692728886938072,-0.058036890180399314
1033,4.599421560555329,3.3994254644961486,0.2610726500902158
1034,2.490834702101793,3.3833956334566357,0.201356891989682
1035,0.4015939099535812,2.605632198525573,-0.013528306055560806
1036,0.21841829175677693,2.8190265194911706,-0.0008083365243944226
1037,-0.38453277580135886,1.9390800319543653,-0.03428496909239198
1038,-0.26312028182889047,1.985850774315322,-0.047747331102750784
1039,1.2839532729616498,2.086353407614417,0.041154333780558924
1040,0.8268143767815608,1.7429532010602813,0.040735348317175527
1041,-0.417955218059485,3.0842707536803604,-0.04264191086328613
1042,-2.3142383422877724,2.0215665471734026,-0.1711787890360476
1043,-1.982620677568022,1.7503766626325137,-0.2485584859758293
1044,-2.1690039696465346,1.8839510309251641,-0.22752368462426056
1045,2.0844517868961083,2.904208645939813,0.1613386426389847
1046,-1.9767772742975869,2.520113908014669,-0.2122773195320093
1047,-3.405623990214272,1.5617188817162315,-0.3128037194972858
1048,-4.25355895764397,1.1336852807947921,-0.3241968296974606
1049,-2.20999914133524,1.2248903009751058,-0.21419565163194207
1050,-0.7390838270915082,1.0279755142812466,-0.11361441473191053
1051,-0.30568904583911866,1.086855280819349,0.00011137411006487427
1052,-0.7480621858554463,2.3041292528742314,-0.044205990827946004
1053,0.2916042607098773,1.4452314472441228,0.044368521048155904
1054,0.5012259732202282,1.8006646124563217,0.07115918355496274
1055,1.981206258897365,3.241562480284542,0.10410902937979362
1056,1.502611374364321,2.811984634626312,0.0726588821944785
1057,-0.5827915188750267,2.5800725860151017,-0.07618362302968314
1058,1.3154098486192918,4.645012329114335,0.055989251198506756
1059,-0.8681514756178375,1.5631578292334818,-0.0841896836830141
1060,-0.503467084530379,1.984186252511692,-0.06428922370574272
