sample,alpha,kappa,beta_0,beta_1,beta_2
924,2.3816431885620375,5.197706696879285,0.584023927085871,0.4879148480233278,0.6575367990922727
925,2.816303438937135,5.994543599458937,0.40639694616747446,0.5448596333153471,0.6980803936218056
926,0.1939390724180719,2.2273514184766072,0.3652979593421368,0.17263764658710318,0.35517419015757096
927,1.861853632095882,5.587773804483836,2.4763309904357143,0.2837146805305097,0.462886498663167
928,1.7306102031993258,5.654681254584992,2.312680692892174,0.2884601064990266,0.4587344298237155
929,-0.03790969047513611,6.684686202794016,0.9982091436922089,0.2632748432818784,0.5019911081954507
930,2.295578333351063,3.9517281204413144,0.8647715293389202,0.3679193277983814,0.49737559426639755
931,-2.1402249930398196,1.0452080633704635,-0.11722660665075028,-0.15497486007156638,-0.0352323982852082
932,-1.5848542135937462,1.8736644452542812,0.188710262313515,-0.43063716485836856,-0.4973080825597347
933,-1.5308958193215942,3.348510745291396,0.24600879963563685,-0.46357756736423356,-0.5773202029901228
934,-1.5218989984777176,0.9340411708369453,0.1106924938553066,0.03890936088456891,0.306659553307285
935,-0.8869755227430923,4.882358350965846,0.23565265640928484,0.12936649227335853,0.4393370818328526
936,0.29679244493249657,4.369437012412709,0.6943434491355982,0.24169358754461792,0.4806710276661328
937,1.7712652065175147,5.339203118548751,0.282375617040503,0.3148358513949522,0.4627531716509031
938,-1.0545468204692923,2.9087745100620483,0.8832278414466493,0.20221831556857994,0.5665679986825901
939,-0.9096465640114433,2.833986548332427,0.8867245210224418,0.19669812601197423,0.5729579711665964
940,-0.8631366879748661,2.923464268442464,2.3229443264084573,-0.07961516776520507,0.06664658706753337
941,-0.02667921760967916,4.219792617189753,-0.27609159705042646,0.6683594165328649,1.3458166567129892
942,2.920436001870466,4.83350294237265,0.46013187296804564,0.6534668922191097,1.1075068073507488
943,1.8568047856767635,6.7562391692256405,0.43585446294222807,0.7280468599877489,1.00811585255844
944,1.5130925063436447,5.6286080063097765,0.5334110649427166,0.5665749548345309,1.051393424857425
945,1.4541595495332222,5.650146240223308,0.5792921205024376,0.5858237692639928,1.0236804778163373
946,-0.06372239148829015,4.097241710868976,1.216203258282429,0.020703505669551984,0.07792629868695068
947,0.6048711034197289,5.087794496205156,1.359503908533078,-0.05604061915675889,-0.10221474783928544
948,-4.59074092724694,4.357202731198166,1.7421627456051862,-0.2281448767331146,0.12725209264266976
949,-4.69579689498562,4.163784772628069,1.4402890465762335,-0.00042797750096248163,0.5389560429259296
950,-0.6393339543488358,1.0853790076243257,-0.08236156082388443,0.01486466053573161,0.05433165663339543
951,-0.07739286705583887,0.9264648213350465,0.049333861643094085,0.1426888957340113,0.30573270777076694
952,2.644624988937976,1.6818866997755721,0.009312790462703538,0.34816450726738124,0.37292108911631966
953,0.7715598132368718,3.7340608714056307,0.48203111389513137,0.2106534189974015,0.3257163063972931
954,0.07147538590809493,4.645400525163376,0.8093353185071903,0.49444408305649834,1.0200117575290106
955,1.6522691023114422,5.576130836455487,0.24759163385237418,0.6223822061319071,1.051852489770573
956,-0.4379275692990656,2.6750242658529646,0.6674183932053108,0.11798895275801996,0.3087248834513288
957,1.388319840732039,1.6311509775830253,0.4142899397502492,-0.007399467906899079,-0.07261811376855304
958,1.1907928399035368,2.3122857306810713,-0.15666373841810408,-0.04168625489266819,-0.13489578664697105
959,1.9052424277678577,1.8182961750720088,0.7758942447207232,0.2702487238623065,0.2831955454240091
960,-0.518873979036568,2.862260092162728,0.07248564088911852,0.2515345190391598,0.5471380644075301
961,0.19102330617392374,7.262560886867196,1.5678699213542018,0.15431289284735483,0.3274467815898651
962,0.23822918549104544,4.505421823101345,-0.49038690401589574,0.4831179699867887,0.8710527889286316
963,0.5701345120015563,1.7127348372435973,0.7319122300677561,0.867863031901967,1.5964236325121348
964,0.3819399611916981,3.0896473797533033,0.34696492331774254,0.8132964833422861,1.618953700309057
965,2.1232597010344945,6.204300964717805,0.16231152724042394,0.6647672489431549,0.979903755503403
966,-0.8415115768059929,4.9056169195705355,0.7335910731588905,-0.05137165648008454,0.030620512009074126
967,1.7979328954104534,2.5663046507189966,0.2095363890561363,0.4606786247032312,0.6784378398442099
968,0.8609204997986781,6.019274728257686,0.3189762566381011,0.33457117903910666,0.5789501126027454
969,-1.936013532829246,2.873727024369185,1.3661658790613467,0.25654198267647726,0.7216650876379005
970,-1.1012327808967122,1.2741971852530418,0.7911624147146434,0.2630124657859006,0.5856937576882358
971,0.680626044434777,6.3044399578744255,0.2604361468788701,0.1890366233408987,0.2701604344663172
972,-0.6424279369832768,3.8945776165856865,0.9478059451506943,0.13490763399843392,0.35979294215512253
973,-0.4677889389460854,6.006660286652216,1.1251990381041566,0.16409103226107247,0.4282334542832342
974,-0.31524498954153923,4.091476796850292,0.6104748266924318,0.26681026329174595,0.564693149802234
975,0.8742157777621563,5.09593377380893,1.0289464545989104,0.34039645779764854,0.5633057191498636
976,0.1597317724194018,3.478014506538772,0.3600851119979448,0.32920603506798896,0.6115272436990841
977,-1.5321205654574457,5.39690403349437,-0.07583358362527032,0.37837322918541794,0.9329963167183732
978,-1.0850481666142948,2.81872773068616,1.5787067677111004,0.4563151284983283,1.0619114549084134
979,-1.5527486514194575,2.742779402344317,1.703922366469173,0.2808081982515476,0.7729160158814691
980,-3.7946659144401025,11.089072700125824,1.4006869368841592,0.04368581567896728,0.60431879699006
981,-1.3269043563621128,7.053750349788291,1.1394934721004542,0.21142079016303889,0.5964678685759514
982,-1.8049406172494633,4.379932690407637,0.9223229492164252,0.21518551553036094,0.6567853363078859
983,1.8424388899851116,3.5141783981253503,1.3235040225307653,0.29386866015051744,0.4400662561347501
984,1.5272533377768236,3.8903715379631465,0.12316912416904034,0.2983731086189897,0.36936631648893703
985,4.1553119701511685,1.6831600065510481,-1.1358379240810674,0.5326778596269999,0.6093077839873993
986,3.5004890678845446,1.9081882672607218,-1.044167066194087,0.5972599185901187,0.5521716350564515
987,0.3707704755043423,3.5949363867580435,-0.5431999576380248,0.24357790395464682,0.5659476742160702
988,0.6065159452222402,0.8188872016110739,0.21629089677157828,0.29259258144150607,0.39034987721626274
989,0.49515118378951367,9.771657283814873,0.4502690250211915,0.32558933695017084,0.6112535642279545
990,-0.6509267516253613,2.5059495223900634,0.10948953516298851,0.1738919434172843,0.43200023139068083
991,-1.077881529744049,2.02619255037319,-0.5059403176452816,0.07161801933899017,0.3383521731037128
992,-0.42927460597861006,6.0663627903891975,1.8745433189747773,0.11007721323088471,0.313075569115687
993,-3.8036619806400593,8.573826433310389,1.7812117303121036,0.10804534717640625,0.7365869827570245
994,-3.525790215875705,5.944447542884888,0.35338893484731443,0.1502471183310172,0.718264886340024
995,-1.8520235775842178,4.815264250615405,2.4820698892775295,-0.070703497798836,0.17282881230809283
996,-1.9559909472221755,3.0044389584692213,-0.5315445970474503,0.10872222633654713,0.4147905241832074
997,-0.9412137848041574,2.8066485676438733,-0.10177431085509961,0.28685870264129326,0.7758106417020328
998,0.5328623707027562,1.9326774336183201,0.46984245317351236,0.4462005414479302,0.8736869021831751
999,-0.6891326726481973,2.4361841859140547,0.4120625324449341,0.41825240275007525,0.8028119358199057
1000,1.7605965831730526,2.188346292303185,0.6210217676325249,0.27710332199414156,0.41104733333541926
1001,-4.165646701455404,2.0580139866528127,-1.3131231173135767,0.21787792219774738,0.779983815505148
1002,-3.7829358754887035,2.2561409641487433,-1.2309580776311977,0.22612653789461795,0.8544737407213613
1003,-2.9342692375882296,2.851457964995946,-1.4734128384429215,0.2512770135058885,0.776813775062405
1004,-0.3442292138791103,2.968759151141878,-0.3408052765984658,0.34344906022529403,0.6881920440110763
1005,-0.2584680716456995,2.9648300948642694,-0.3600494980324077,0.3329937628642218,0.7110969026854086
1006,1.6060333559122395,8.11635970061803,1.6490287372102446,0.41748687936223283,0.6242224551197865
1007,0.9924423216085873,5.487247094126882,0.7186426407782802,0.41159711077615657,0.7270147355995895
1008,0.17520834124917864,4.452817735412398,0.7448418428909993,0.40697843179322024,0.8069664958265037
1009,0.3277123793059744,1.358607419927501,1.389337960542234,-0.06564950832534189,-0.015252513176548504
1010,1.1449731194230435,3.805972766113218,1.652761127647439,0.5411890055960407,0.987690791042604
1011,-2.9866834693623683,6.170890386639774,0.86122592797349,-0.1862021981358322,0.10592181514588789
1012,0.7067927967772591,2.610226277957063,0.649750708610959,0.3426080020554752,0.5593237220263011
1013,0.9649730181768134,9.579510025106027,0.48846052063057904,0.3550541705983816,0.6189049764666033
1014,1.9392189132314672,4.5286037798125625,0.7401049310984538,0.35125745241849565,0.43851948386537104
1015,1.9392189132314672,4.5286037798125625,0.7401049310984538,0.35125745241849565,0.43851948386537104
1016,2.841928261702769,4.976353612346224,-0.5406216552112477,0.3297695250241114,0.3422602581894236
1017,3.301583054271801,3.9649700220988096,-0.3288661406245256,0.3491131321594922,0.32383419607964553
1018,-1.2194722744280344,8.099166897117268,1.44054790271373,0.30761506536031624,0.7381202716358853
1019,-1.5189427840056604,4.222062713136936,1.5469255083270739,0.34355783281011315,0.8126727311116262
1020,-1.0431478013353204,7.490571938635155,1.4691936676941384,0.3453712935642174,0.876345494000423
1021,-2.600184094078839,2.9574955904421523,0.34677620013880106,0.24314876063804314,0.737002751753493
1022,-2.2901211950633615,2.7742115651368673,0.7974758426280404,0.24292514463019188,0.7203253344488335
1023,1.9909895120428431,9.690847198802777,1.2850442918065457,0.6249838541188105,1.0570929156696873
1024,2.5070001984987322,12.422326451784627,1.3513335736067502,0.6879643952161585,1.036495608735417
1025,0.4680357423158731,1.7769189579226394,-0.6734496313783542,-0.03519279203922125,-0.11638372154061909
1026,-0.8593878068019226,2.5498204468969865,0.8176997761175819,-0.20962867583610995,-0.27553670269159175
1027,-0.5897727325983124,6.308059352634267,1.757032562983085,0.3448644980968739,0.869897567391433
1028,-1.033130462860487,6.980685120329398,1.7502136711194174,0.3188030740034146,0.8044144701508332
1029,-0.35851631367714865,7.4278837413694765,1.7775906071725083,0.26762485428417626,0.6281056626246396
1030,-0.18645793237601188,10.270675492782878,1.8458999994937233,0.19603592513455054,0.47193178061787333
1031,-1.5198308413014385,4.912593239014579,1.0761903882192567,0.2695724048056092,0.7266725542956721
1032,-1.0249234214244611,6.921586344505605,1.1568941903389778,0.14907307701016198,0.4347376599245739
1033,-1.32451594111202,5.186710518172915,-0.04810553088344787,0.28116194841023057,0.7357892839420928
1034,2.4984816560601355,2.08055794616489,0.5726651133448305,0.21361056550669624,0.12301059020107508
1035,-0.38875259810330526,4.818484246734368,0.22055035963653813,0.1961172951377303,0.4314348454755808
1036,0.7665746744460558,1.86863222159577,1.4058184496858135,0.2978640063058593,0.48772312057302475
1037,2.2289316492182447,3.6641956609263824,0.4938192557508053,0.409605421955713,0.5275508957113466
1038,2.67963355546096,4.801146471981793,0.6006762048303262,0.6246565018714784,0.894946268548996
1039,2.280725452986499,5.508419041571706,2.455516296200758,0.3643988045585206,0.419430924370026
1040,1.909765449300397,4.138680595401278,1.2197202856544742,0.2663962953281567,0.2353320625852926
1041,1.2941625730717699,3.6051764255081844,0.17555608503068956,0.28112032937584613,0.3951142165815415
1042,-0.7207536828132893,3.789790243303899,0.7931873750081544,0.17943136941327922,0.5113868830874917
1043,-0.5599621515890408,3.161890316126792,0.4880884486827535,0.0195968830084245,0.2481879346612779
1044,0.7523345013248065,4.6554959921312,0.904229671909238,0.40765964000969257,0.6373461366657598
1045,1.5144145810924046,4.01268740209982,0.7441483683034882,0.3922855180714702,0.5751454021179386
1046,2.5696041681123867,3.8839962778680244,-0.06630158296484162,0.4345761209387898,0.5060882995575593
1047,0.1078745896214375,2.8169619922126223,-0.2164915105618372,0.1712421113122381,0.37678370789905835
1048,1.4482994849297544,2.0795676147992883,-0.3471780453753024,0.24147359747918873,0.21208533905983415
1049,0.5678854737266125,6.539425396314613,1.145930169440701,0.4008787692135502,0.7477775989349356
1050,2.4985319216583846,7.112304842728428,1.9458922221737118,0.5458367867207097,0.7878915970107548
1051,3.2228228687869502,8.358241829407858,1.4888999341429334,0.37772995509971624,0.40262005841472503
1052,2.931273724626298,5.430830544058951,1.6559698767552715,0.41594248759450864,0.49593467609199027
1053,1.6513513779496365,3.363707702714312,-0.4796388046790663,0.5201941442606567,0.8180826389567802
1054,1.6116476861439604,3.461110304990188,-0.5089120605531016,0.5490767703815996,0.7780069592321459
1055,2.1887770141227505,6.589244393454534,1.6129108486369028,0.3227814829809096,0.47672554496191283
1056,1.540760855023327,8.112973077679284,1.3458030781449997,0.2827430926029454,0.4670658662502566
1057,0.659951210754564,7.157605036377066,1.097403993135912,0.35693237731236777,0.6465459025647208
1058,1.172288674485484,3.453092969307195,0.6091420354620337,0.4002604746410954,0.5938837525889964
1059,0.9332466459423889,3.85971199612877,1.001828694986781,0.42111289099480126,0.6506849417723701
1060,-2.2412790055852008,3.824133084457003,0.9537340947413553,0.21623435071684494,0.6538066966684841
1061,1.9005052591120422,3.565710616312966,0.8674251954975083,0.1828352514659487,0.151806878260478
1062,-2.692875114646114,4.530988786235881,1.7577436062255443,0.021340160574183864,0.3918926757697038
1063,-3.2899904384374095,7.67898368853044,1.5020426136131946,-0.01734061310587188,0.43604595874875873
1064,0.11432007615871492,4.202490553376726,1.294371670671669,0.15462554463269368,0.31821749801381605
1065,0.163409559835826,6.5366642626001275,0.6994507106065501,0.1954630287206162,0.3959509333782789
1066,0.21820470236230086,4.7105021222442405,-0.012678471295250498,0.3300290497601944,0.5940409094003094
1067,-0.2680604628613763,4.500040624344335,0.9475848032143726,0.2797437552185652,0.6237414842433998
1068,0.920833637466355,5.416623837296411,1.2803296141403397,0.3365209391867047,0.6138291623291103
1069,2.4918214975629507,2.770957057519413,-0.7720653412352754,0.6909162916206596,1.0033913357050999
1070,0.4388107359512924,1.6790659569171822,0.4288897946319421,0.36324786022144506,0.6818483877066662
1071,0.5095867465255136,1.6763506655453222,0.36283230637695335,0.36759219664877496,0.6758807198045521
1072,0.4029976561615646,2.1816973935299804,0.18005528190272177,0.42684557781080834,0.671132255654572
1073,-2.2787899222002195,9.054350005876522,1.4551314569821556,0.24804487335503098,0.8126444810189981
1074,-2.0603776142569354,3.7593171039641105,1.2536311098507174,-0.09532716500662687,0.12134161104664642
1075,-1.6662223784952641,3.3065288509310133,0.7458141446896982,0.008468280098157895,0.23891041596310947
1076,-2.5454228385480007,5.811525599641413,0.6082287806475736,0.09654091119117506,0.5563591741238492
1077,1.6562441738227827,4.959496761725188,1.719647814949096,0.32462060205874516,0.5129453758968231
1078,-1.0344619055640596,4.519658994560857,2.069132121412476,0.19696245265776594,0.48866355568113257
1079,0.28207349111673435,2.435518482803643,0.603331912679604,0.2710653699670485,0.579938373442372
1080,-1.3057274123522422,1.1179090767436397,1.0127299243472947,0.08494839433577861,0.27267448744830164
1081,0.6627170450643295,2.024237107111061,0.19338289672754558,-0.1340974616282688,-0.19043903807912452
1082,1.7855744460822118,2.394891893777493,-0.4539151647530189,0.0005489975150319162,-0.18818934494018055
1083,-0.8589870729387036,1.7855050314418464,0.08518536187024779,0.27567850160196133,0.6662706904298921
1084,-2.3683978765742877,3.4993679975248426,0.8997816217392575,0.20286338661623732,0.6550655744908751
1085,-1.1253999781456123,9.247368441761607,1.4486681508109562,0.3298560853626963,0.8552935846661461
1086,-0.3243748170458616,8.278489662452776,1.4389503953918827,0.15521816258307608,0.35073060199121864
1087,0.03338945694979618,6.379231854055705,1.6017964390307433,0.15408621041249065,0.30354401970232997
1088,-4.14947288755544,4.707419688380698,1.7654011114951733,-0.08781931917028554,0.3461409476297187
1089,-1.4068476711747586,6.740548587873719,1.282610871987139,0.04537665942484521,0.36802583512039816
1090,2.1915470840869937,2.310475957907489,-0.12361308297977772,0.43294285141153743,0.6366080116162659
1091,-0.43335877590895383,6.111993168902838,1.195625517721606,0.4100652006851629,0.7792676135571481
1092,-0.9802037263456155,7.664245444792077,0.8208544230477514,0.31881990379357333,0.8335425400670649
1093,-0.3635586783711415,2.2970059612336757,0.8393488570585642,0.25550018288333803,0.5800736702418535
1094,-0.8868880752566163,10.615973579111955,2.8015948443504923,0.1491114242169189,0.5326482478025134
1095,-0.8958329893704146,10.336095536943738,2.764990476969985,0.1691177569677143,0.52007812007
1096,-2.807206331630496,5.571456482824817,1.6639674990699491,0.08848122148606766,0.5505713839271195
1097,-2.136587058282999,9.809686504865377,1.9373711303981238,0.23519697134106546,0.7637499719551064
1098,0.4592623733751768,1.8750580478401695,-0.23112926655668467,0.023120196846459565,-0.008903770686824675
1099,0.0710079427236218,1.696629866657365,0.6056135557420139,0.3977387405935323,0.684439273626553
1100,1.6853598776159018,0.7991327751628469,0.9343953205566308,0.24245271569019602,0.3352608811725623
1101,1.417767141684287,7.769859955172109,-0.41325521773681906,0.3379108733645225,0.4405263379997575
1102,0.5826252613011447,7.206020936083374,-0.2775310625149012,0.24626977307218442,0.45851904535873406
1103,-0.24071734955346963,5.568233809888054,0.4757859299943354,0.28838273224387073,0.6199968539629354
1104,-0.6834407629276822,6.694834953467985,1.7756058098239778,0.2156051574464598,0.6131409448232489
1105,-0.12222284984944826,4.896535704839372,1.4411700094969317,0.21699823218356604,0.5622427995652457
1106,0.045960439851069276,4.722341623542186,1.5250044700098957,0.3044708903379875,0.527196379092102
1107,-0.2740770435532767,3.558427614728012,1.66367029753452,0.26354963846045926,0.5607472753382154
1108,2.1621108568584706,5.6635322630812155,0.20398470526456086,0.27064383203126335,0.3114968817020015
1109,1.540918496039947,2.226678530772942,0.651160555585784,0.2976883695277954,0.4270535755931003
1110,-1.4132928189926175,5.488414425297266,1.2351536240285466,0.1412762811951427,0.46627791018555104
1111,-0.5878517870279303,5.50229182617422,0.9234438728815486,0.00026497106812295424,0.14541130855653828
1112,0.08067115591969173,2.8508454714795213,1.4101014189278156,0.02818822022986665,0.14117083251934961
1113,0.8442798889478189,1.4106669670007277,-0.07196336191678886,0.37166544536750235,0.6242108560565462
1114,-0.8717973247926625,2.1681996175571956,-0.46489819733695237,0.16627227803498365,0.5195149562510915
1115,-0.9438168814736537,2.0922932102082146,-0.4318478574632926,0.21482205027183468,0.4820228314845648
1116,0.33844361664681644,2.1490865120831395,0.5699044950841222,0.17405985657456438,0.2714220499090257
1117,-0.5637997715635993,5.278749634416222,0.9608086479253063,0.04639509652385848,0.1508599600296486
1118,-1.25912649748293,4.693061394376751,1.6146373135024805,-0.13090545882269253,0.05315816338355416
1119,-2.4402049812730113,5.1531571392291955,1.9039569011417083,-0.04849959108199428,0.2282994501402845
1120,-2.2349004816160534,5.153218515526378,1.8528356420250434,-0.0633007446946287,0.27183502718249525
1121,0.24163208447643514,3.0052920552990345,1.6430527820851972,-0.07705396503188078,0.03841085801751061
1122,-1.6642997262200807,5.998215057525491,1.2840820955538357,0.08022442640731334,0.44930662800017573
1123,-0.537661745480599,6.448413276185291,1.1185852910258343,0.12778454194451244,0.31696310284102386
1124,-0.30028090533227497,3.336412475164891,1.9718044893580833,0.016635964539436082,0.17115422790996201
1125,0.05875248051916644,1.5775288235136453,0.3435137248768323,0.365557976755814,0.682366490567975
1126,-0.0025676752361994573,1.5630638715066527,0.350657492373965,0.37966079500639954,0.664092053987357
1127,1.0400379703341105,1.528867190456313,0.5339295519684408,0.33445664083102844,0.5801713591328693
1128,2.0102287650243125,1.8891130517915058,0.1363071845498083,0.34668770107024005,0.44458241473901694
1129,-2.124000457156742,11.221824564353316,1.9620181728033377,0.0224868124667451,0.3723709301974823
1130,-3.329569099256366,2.2318285082896834,-0.029418615894358315,0.2131882245462637,0.7953819493296082
1131,-0.8604467645171204,6.0716063574969805,1.2023489786211163,0.10079982798253333,0.40731449829515326
1132,-2.5457187366069194,3.9352830311094875,1.5124309473792834,0.01647440767133853,0.3400444361341962
1133,-4.224906319361141,2.615219253247795,1.308111253538459,0.17175630464638952,0.8710127885526648
1134,-4.578959672125099,2.2051228107284118,1.5936021153359323,0.15899034483129432,0.8410334990324726
1135,-1.5502200883609862,2.103759126610052,0.9980106066284578,-0.016540039491504958,0.299498727230167
1136,-1.5268270171788827,7.3200876209185815,1.3521179603163054,0.1765420374561627,0.5348566326439701
1137,-1.8887500187004829,9.48017402786033,0.9537490439931873,0.12070097606029317,0.46112180238563505
1138,3.1389128014671037,3.101034241079596,0.7128380901019216,0.5386981013121598,0.6915356460907807
1139,2.9187157863149236,3.16086596448346,0.567389327689431,0.6270011624876134,0.8388244131055194
1140,3.433464646925213,2.858644809630999,0.7360098541934821,0.6142741575163708,0.8396625633424838
1141,3.963380896518834,8.491119492491004,0.9159072081028313,0.5454845934803704,0.6755309269503648
1142,-2.9018212425813132,5.245446737983448,0.5556708535381462,-0.18565690242191193,0.12420763283956066
1143,4.412213335028262,6.168574589174657,0.2784777713454234,0.9357236137973121,1.3673091875001067
1144,4.91810492019109,9.037289565704754,-0.783999450597932,1.03266407260338,1.3492183650359415
1145,5.46723821284938,4.376275345818904,-0.6415560263367986,0.9866615030066406,1.1426553979200975
1146,2.972942568533742,2.6499372782185984,-0.14651612942692263,0.5551352298581242,0.6215739869796946
1147,0.07043556654205288,5.503681625436478,0.05646917707941778,0.2556388195723624,0.5662518553863005
1148,-1.6896787176683887,4.656729312960203,1.7205611312035787,0.40030875061070953,0.9570973349466976
1149,2.423335683658816,2.025638033851352,-0.3458173948741257,0.03924197793040755,-0.28102155802483214
1150,3.7870554511339276,1.133263075393845,-0.25410716823078416,0.10384338939975336,-0.1251041177338559
1151,-1.4343732501301825,2.713137191864244,0.6209790479107289,-0.1567304135342441,0.011557775803538879
1152,-0.2805407266697817,3.4809035169985374,0.3239147323904102,0.2147738569363807,0.4938540979981275
1153,2.07698182274409,3.3412678594161176,1.1521020376997342,0.21123377635997348,0.17643549877625458
1154,-0.9640107030683567,3.3966337167972496,0.8958160040334321,0.3628917416675992,0.7770071754768715
1155,0.7666656185419509,3.387047643025544,1.1114367134105634,0.3848001651675815,0.6671693303587278
1156,1.4563194992627744,3.1036413662366154,0.6372721203333743,0.3395310567198803,0.4879235904538565
1157,-0.7743093918354312,11.84618689512807,2.096317313718355,0.19290267224331234,0.5333559212664909
1158,2.251858193073992,3.2970521879095993,-0.9103710631200191,0.4806208727367402,0.6241781953400516
1159,0.8075291263255555,3.5505696110649945,1.3678074517163064,0.18218457172282615,0.2618895390503881
1160,0.6869475971963607,1.7805207888054313,0.9189685767639308,0.4679347694644615,0.7824238936207222
1161,-2.4113370481461516,2.537093342974598,-0.7884293145404909,0.08072539594539196,0.4770621416434417
1162,-2.2901924653600343,2.3471152048455224,0.8808293268684378,0.12752756259886294,0.5091438437088971
1163,-2.4453416694701207,7.890186266075435,0.8300591556259382,0.04446714487881352,0.42619341176994546
1164,-1.4220543415626254,1.951994701969493,1.4364367041963868,0.16213138381910563,0.5123780478975285
1165,0.2114784610361664,5.817727364503381,1.1545894760877111,0.17910669933007478,0.3766947817832674
1166,-0.9874223320265636,3.6981695643891563,0.7218297801281975,0.39434194791253085,0.9614341180342628
1167,-0.3993920211542049,3.472310535493193,1.0398725748310251,0.4062415658579529,0.8238265246843367
1168,0.2839834376191354,3.892105235960583,1.0839247063212496,0.33433035792358295,0.6426381253297192
1169,0.9114931276711441,4.153521469051862,-0.2595514061241542,0.3571902456621304,0.6256964295652668
1170,0.30761197099121745,8.56299795722299,1.3867738950621105,0.32687237302461547,0.6344955742488156
1171,-1.4464817820222704,3.442370411214918,0.261795551485155,0.3270030894386423,0.8114953919357107
1172,0.15313086594093425,1.951073576173989,0.8924608250233544,0.3355959397499207,0.6822750001977546
1173,0.40862556130803956,1.483784306095084,0.7630934235722956,0.34176598305794137,0.5562709020604162
1174,-0.7605046293739021,1.6018206888784792,0.7019285770752722,0.3664032131564883,0.8483732456425216
1175,-0.4049743650797376,2.0873764930892595,0.8374109590046953,0.39901300262373457,0.7545364317057253
1176,-0.1671867011108403,1.9124549296864852,1.1639970241228388,0.4086973545471269,0.7514314654262388
1177,0.1372251692279221,1.5844187800677394,1.0646174196758424,0.37839975962349215,0.7818535655134393
1178,0.9698061165015631,4.3454442730352145,0.3528779895430872,0.5220858317701598,0.8309517430556549
1179,-2.276526126077562,4.841015740057251,1.24584611292676,-0.01567057511872623,0.24509630213318861
1180,3.3784504816587018,2.9630270105999448,0.5403778321067539,0.7843052984086587,1.2806890454862554
1181,2.0169313316372186,7.1079693610045345,1.4718969245373001,0.8217730709886676,1.3322478750948241
1182,1.3607700124760076,2.597301488682994,1.0659847916094491,0.5985836417829119,1.0448827300518497
1183,3.0604334709895364,11.127281490984242,1.3417897484669068,0.485167005970066,0.6302955660906856
1184,2.9889522663864017,3.371291744163756,1.2163706677600612,0.5517263924992676,0.7167397644200069
1185,3.231919143462521,7.876819288488162,1.7400489525742833,0.5901649679745508,0.8308983726278183
1186,3.815779635405007,6.4976434240186345,2.19041143880059,0.6386909795107968,0.8671722885374781
1187,0.4331859258139082,3.6825131572576044,-0.1974970577480893,0.2845711046755302,0.49520454994704804
1188,-1.1436503719504445,2.75668965728785,1.2279338398184818,0.15218371914477444,0.5250231302933455
1189,1.4387985463575597,7.21566618218524,0.5474548903522645,0.3234807121182261,0.4631475880206443
1190,1.549535693626781,6.254615063974331,-0.045609235306222635,0.38927008674524544,0.5429007383301199
1191,2.657979690256207,4.69613337459377,0.999443958076212,0.6136349861990043,0.8877118574172037
1192,-2.0614215799505975,3.2259880688508997,0.8633574648924875,0.10533007233576581,0.4468636665578565
1193,-0.6436354369929503,4.555398640420918,0.19123546380216475,0.02619186970148361,0.14113138640341247
1194,-1.3140883141180162,2.030363656875665,-0.08272986587140368,0.09374980127934163,0.3821779876701971
1195,0.59788977558181,5.324739545940956,0.2554773487002972,0.3064954581821204,0.5279195634304087
1196,0.4768046274086965,5.432310451855489,0.997093011852431,0.15098294804418466,0.2686353888784017
1197,-1.914262497461482,12.54329478204878,2.060556699662711,0.18838223538406626,0.6374933891832604
1198,2.168580789363416,4.727568117738199,0.6275909162800718,0.19844338358619318,0.16001473223698148
1199,-2.569905628324911,4.3337014469143105,1.233937335261415,0.3645468283605314,1.0439611571980971
1200,-2.212711164862741,5.188341665248083,0.18049471692565205,0.4142059783240449,1.0752222021545685
1201,-1.8382313509174757,6.2909415146329595,1.2753556709818457,0.4013023874115485,0.98140269957332
1202,-1.18037144112085,3.2703019929526667,1.1442725947143564,0.07321518340344761,0.2940330513869906
1203,-1.6282235543703587,2.7815125692444114,-0.9057243901872452,0.0036882072333887417,0.2827831107741149
1204,-0.8079963556152164,10.45954060318299,1.79263871229277,0.22918937892444613,0.6114104061214782
1205,-0.7507240983126565,12.805119580609404,1.8125420963660057,0.2229323975105377,0.599261605758391
1206,-0.7507240983126565,12.805119580609404,1.8125420963660057,0.2229323975105377,0.599261605758391
1207,1.8871873495540137,3.3256023523896645,-0.6396059339272121,0.2816105424108741,0.25567058763934986
1208,0.339175986475967,0.4576325985782386,-0.6829308236415131,0.21449335173121906,0.24440428662482508
1209,-0.3013681564235182,1.037737228623233,-1.7791583877264934,0.18295745449351597,0.2639658278964911
1210,1.044265557423108,4.588747279756677,2.842797436941576,0.30931473150778754,0.5902859678132099
1211,-0.22996810588012231,4.816081043335279,1.547672517653768,0.7534452842159661,1.557372829484918
1212,-0.320889462602455,5.19914818356619,1.520868738223039,0.7842981615528128,1.5766707708999677
1213,-0.35472896263310477,6.579718880720454,0.9453714335719131,0.6742665181737144,1.3498479653180326
1214,0.6869352266482553,2.6187195273264825,-0.37436701829919894,0.48742763853977294,0.8636769121309942
1215,-2.23335843657427,3.37030212029097,1.4035960079432441,-0.06650680099279238,0.21290648032784362
1216,-2.337052489517825,0.9725239188432769,1.1667189500506985,-0.19028821433239396,-0.06463250666879647
1217,1.1957723865235241,3.99869144950087,0.17071868048785085,0.19473349382405394,0.22040620541040415
